"MovieID","no_ratings","avg_ratings","Title","Action","Adventure","Animation","Children's","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western"
231,660,3.19242424242424,"Dumb & Dumber (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,346,4.07514450867052,"Eat Drink Man Woman (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
233,235,3.61276595744681,"Exotica (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,147,2.22448979591837,"Exit to Eden (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,927,3.69687162891046,"Ed Wood (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
236,326,3.30368098159509,"French Kiss (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
237,257,2.9727626459144,"Forget Paris (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
238,32,2.8125,"Far From Home: The Adventures of Yellow Dog (1995)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,168,2.875,"Goofy Movie, A (1995)",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
240,45,2.71111111111111,"Hideaway (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,29,3.31034482758621,"Fluke (1995)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,80,3.5,"Farinelli: il castrato (1994)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
243,10,2.1,"Gordy (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,10,1.9,"Gumby: The Movie (1995)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,11,3,"Glass Shield, The (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
246,716,4.18854748603352,"Hoop Dreams (1994)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,477,3.86582809224319,"Heavenly Creatures (1994)",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
248,138,2.91304347826087,"Houseguest (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,261,3.75862068965517,"Immortal Beloved (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
250,30,2.6,"Heavyweights (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,18,3.27777777777778,"Hunted, The (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,367,3.26975476839237,"I.Q. (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
253,738,3.52439024390244,"Interview with the Vampire (1994)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
254,38,3.07894736842105,"Jefferson in Paris (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,66,2.06060606060606,"Jerky Boys, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,218,2.65137614678899,"Junior (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
257,114,3.2280701754386,"Just Cause (1995)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
258,144,2.42361111111111,"Kid in King Arthur's Court, A (1995)",0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
259,102,2.84313725490196,"Kiss of Death (1995)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
260,2991,4.45369441658308,"Star Wars: Episode IV - A New Hope (1977)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
261,285,3.64912280701754,"Little Women (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,172,3.87209302325581,"Little Princess, A (1995)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,28,3.85714285714286,"Ladybird Ladybird (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,5,3.2,"Enfer, L' (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,772,3.93264248704663,"Like Water for Chocolate (Como agua para chocolate) (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
266,705,3.42553191489362,"Legends of the Fall (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
267,140,2.72857142857143,"Major Payne (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,54,3.37037037037037,"Little Odessa (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,55,3.52727272727273,"My Crazy Life (Mi vida loca) (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,79,3.0379746835443,"Love Affair (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
271,63,3.14285714285714,"Losing Isaiah (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,383,3.72584856396867,"Madness of King George, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,244,2.89754098360656,"Mary Shelley's Frankenstein (1994)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
274,24,2.375,"Man of the House (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275,80,2.5375,"Mixed Nuts (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,228,2.69298245614035,"Milk Money (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
277,170,3.18235294117647,"Miracle on 34th Street (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,40,2.75,"Miami Rhapsody (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,46,3.71739130434783,"My Family (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,212,3.57075471698113,"Murder in the First (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
281,233,3.6480686695279,"Nobody's Fool (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,215,3.22325581395349,"Nell (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,18,3,"New Jersey Drive (1995)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
286,1,3,"Nemesis 2: Nebula (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
287,21,2.9047619047619,"Nina Takes a Lover (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
288,700,3.14428571428571,"Natural Born Killers (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,158,3.34177215189873,"Only You (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
290,168,3.91666666666667,"Once Were Warriors (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
291,48,2.20833333333333,"Poison Ivy II (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,733,3.268758526603,"Outbreak (1995)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
293,923,4.10617551462622,"Professional, The (a.k.a. Leon: The Professional) (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
294,42,3.0952380952381,"Perez Family, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
295,29,2.75862068965517,"Pyromaniac's Love Story, A (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
296,2171,4.27821280515891,"Pulp Fiction (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
297,28,3.10714285714286,"Panther (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,23,3.91304347826087,"Pushing Hands (1992)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,143,3.66433566433566,"Priest (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300,705,3.75886524822695,"Quiz Show (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301,43,3.30232558139535,"Picture Bride (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
302,86,3.81395348837209,"Queen Margot (La Reine Margot) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,418,2.97607655502392,"Quick and the Dead, The (1995)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,35,3.14285714285714,"Roommates (1995)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
305,127,2.50393700787402,"Ready to Wear (Pret-A-Porter) (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,334,4.22754491017964,"Three Colors: Red (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,243,4.09876543209877,"Three Colors: Blue (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308,202,3.96534653465347,"Three Colors: White (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,48,3.6875,"Red Firecracker, Green Firecracker (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,6,2.66666666666667,"Rent-a-Kid (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1,3,"Relative Fear (1994)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
312,112,2.4375,"Stuart Saves His Family (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,54,2.88888888888889,"Swan Princess, The (1994)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,300,3.85,"Secret of Roan Inish, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,153,2.65359477124183,"Specialist, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1116,3.49014336917563,"Stargate (1994)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,641,3.19188767550702,"Santa Clause, The (1994)",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
318,2227,4.55455770094297,"Shawshank Redemption, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,273,3.89377289377289,"Shallow Grave (1994)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,32,3.40625,"Suture (1993)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
321,61,3.75409836065574,"Strawberry and Chocolate (Fresa y chocolate) (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,209,3.71291866028708,"Swimming with Sharks (1995)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
324,33,3.96969696969697,"Sum of Us, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325,49,2.44897959183673,"National Lampoon's Senior Trip (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,61,4.34426229508197,"To Live (Huozhe) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
327,358,2.6145251396648,"Tank Girl (1995)",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
328,144,3.11111111111111,"Tales From the Crypt Presents: Demon Knight (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329,990,3.37676767676768,"Star Trek: Generations (1994)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330,149,2.73154362416107,"Tales from the Hood (1995)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
331,21,3.0952380952381,"Tom & Viv (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332,161,2.54658385093168,"Village of the Damned (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
333,410,3.50243902439024,"Tommy Boy (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,114,3.85964912280702,"Vanya on 42nd Street (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,41,3.48780487804878,"Underneath, The (1995)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
336,19,2.68421052631579,"Walking Dead, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
337,693,3.84126984126984,"What's Eating Gilbert Grape (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,221,2.88235294117647,"Virtuosity (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
339,673,3.49925705794948,"While You Were Sleeping (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
340,84,3.27380952380952,"War, The (1994)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,31,3.83870967741935,"Double Happiness (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,518,3.67760617760618,"Muriel's Wedding (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
343,42,2.42857142857143,"Baby-Sitters Club, The (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,766,3.14882506527415,"Ace Ventura: Pet Detective (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,469,3.80597014925373,"Adventures of Priscilla, Queen of the Desert, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
346,120,3.525,"Backbeat (1993)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
347,46,3.17391304347826,"Bitter Moon (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348,455,3.6989010989011,"Bullets Over Broadway (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1059,3.7261567516525,"Clear and Present Danger (1994)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,515,3.39223300970874,"Client, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
351,257,3.34241245136187,"Corrina, Corrina (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
352,119,3.13445378151261,"Crooklyn (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,734,3.44550408719346,"Crow, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
354,67,3.17910447761194,"Cobb (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,267,2.35205992509363,"Flintstones, The (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2194,4.08796718322698,"Forrest Gump (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
357,1233,3.74371451743715,"Four Weddings and a Funeral (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
358,141,3.17021276595745,"Higher Learning (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,19,3.21052631578947,"I Like It Like That (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
360,127,2.49606299212598,"I Love Trouble (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,268,3.42164179104478,"It Could Happen to You (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
362,239,3.36401673640167,"Jungle Book, The (1994)",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363,62,4.25806451612903,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,1121,3.86083853702052,"Lion King, The (1994)",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
365,71,3.16901408450704,"Little Buddha (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,251,2.8207171314741,"Wes Craven's New Nightmare (1994)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
367,1179,3.27905004240882,"Mask, The (1994)",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
368,802,3.52369077306733,"Maverick (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
369,58,3.31034482758621,"Mrs. Parker and the Vicious Circle (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370,412,2.89805825242718,"Naked Gun 33 1/3: The Final Insult (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,212,3.17924528301887,"Paper, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
372,428,3.15420560747664,"Reality Bites (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
373,258,3.85658914728682,"Red Rock West (1992)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,183,2.11475409836066,"Richie Rich (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,17,3.29411764705882,"Safe Passage (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376,350,3.24571428571429,"River Wild, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,1650,3.56545454545455,"Speed (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
378,140,2.89285714285714,"Speechless (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
379,436,2.88990825688073,"Timecop (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,1400,3.63428571428571,"True Lies (1994)",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
381,211,3.260663507109,"When a Man Loves a Woman (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,272,2.93382352941176,"Wolf (1994)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
383,270,3.26666666666667,"Wyatt Earp (1994)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,40,2.9,"Bad Company (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,10,3.4,"Man of No Importance, A (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386,30,2.6,"S.F.W. (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387,102,2.74509803921569,"Low Down Dirty Shame, A (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,97,3.63917525773196,"Boys Life (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,20,3.7,"Colonel Chabert, Le (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
390,59,3.54237288135593,"Faster Pussycat! Kill! Kill! (1965)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
391,40,3.275,"Jason's Lyric (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
392,25,2.8,"Secret Adventures of Tom Thumb, The (1993)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,105,1.85714285714286,"Street Fighter (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,18,3.66666666666667,"Coldblooded (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,4,"Fall Time (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
397,12,2.41666666666667,"Fear, The (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
398,1,4,"Frank and Ollie (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,2,3,"Mirage (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,1,3,"Open Season (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404,4,3.75,"Brother Minister: The Assassination of Malcolm X (1994)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,203,2.12315270935961,"Highlander III: The Sorcerer (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,8,3.625,"Federal Hill (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,193,2.9119170984456,"In the Mouth of Madness (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
408,72,3.31944444444444,"8 Seconds (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,49,3.02040816326531,"Above the Rim (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410,463,2.90712742980562,"Addams Family Values (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,13,2.61538461538462,"You So Crazy (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,295,3.5593220338983,"Age of Innocence, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
413,245,2.53061224489796,"Airheads (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,90,2.65555555555556,"Air Up There, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,179,2.4804469273743,"Another Stakeout (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
416,89,2.42696629213483,"Bad Girls (1994)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,208,3.48557692307692,"Barcelona (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
418,29,2.51724137931034,"Being Human (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419,156,2.19230769230769,"Beverly Hillbillies, The (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,352,2.50568181818182,"Beverly Hills Cop III (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,94,3.36170212765957,"Black Beauty (1994)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,57,3.12280701754386,"Blink (1994)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423,221,3.10859728506787,"Blown Away (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424,75,2.6,"Blue Chips (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,105,3.60952380952381,"Blue Sky (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
426,269,3.0817843866171,"Body Snatchers (1993)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
427,166,2.36746987951807,"Boxing Helena (1993)",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
428,263,3.93155893536122,"Bronx Tale, A (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,187,2.37967914438503,"Cabin Boy (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,24,2.41666666666667,"Calendar Girl (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,369,3.69105691056911,"Carlito's Way (1993)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
432,392,2.57908163265306,"City Slickers II: The Legend of Curly's Gold (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
433,48,2.79166666666667,"Clean Slate (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,686,3.08454810495627,"Cliffhanger (1993)",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435,533,2.60600375234522,"Coneheads (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
436,141,2.65248226950355,"Color of Night (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
437,64,2.046875,"Cops and Robbersons (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,152,2.625,"Cowboy Way, The (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2,4.5,"Dangerous Game (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440,948,3.81118143459916,"Dave (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
441,643,3.69362363919129,"Dazed and Confused (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442,640,2.9921875,"Demolition Man (1993)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
443,31,3.38709677419355,"Endless Summer 2, The (1994)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,81,2.2962962962963,"Even Cowgirls Get the Blues (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
445,100,2.61,"Fatal Instinct (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,254,4.08267716535433,"Farewell My Concubine (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
447,31,2.48387096774194,"Favor, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
448,228,3.60087719298246,"Fearless (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449,71,3.66197183098592,"Fear of a Black Hat (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,228,3.28070175438596,"With Honors (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
451,106,3.15094339622642,"Flesh and Bone (1993)",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
452,38,3.28947368421053,"Widows' Peak (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,67,3.22388059701493,"For Love or Money (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,824,3.54733009708738,"Firm, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
455,285,2.58947368421053,"Free Willy (1993)",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
456,93,4,"Fresh (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,1995,4.10325814536341,"Fugitive, The (1993)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458,87,3.27586206896552,"Geronimo: An American Legend (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
459,143,2.83216783216783,"Getaway, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,38,2.26315789473684,"Getting Even with Dad (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,86,3.27906976744186,"Go Fish (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
462,28,2.64285714285714,"Good Man in Africa, A (1994)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,47,2.74468085106383,"Guilty as Sin (1993)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
